D81.2||Tazky kombinovany imunodeficit (SCID) s malym alebo normalnym poctom B-buniek|
D81.3||Deficit adenozindezaminazy (ADA)|
D81.4||Nezelofov syndrom|
D81.5||Nedostatok purinnukleozid-fosforylazy (PNP)|
D81.6||Deficit hlavneho komplexu histokompatibility I. triedy|
D81.7||Deficit hlavneho komplexu histokompatibility II. triedy|
D81.8||Iny kombinovany imunodeficit|
D81.9||Kombinovany imunodeficit, blizsie neurceny|
D82.0||Wiskottov-Aldrichov syndrom|
D82.1||Di Georgeov syndrom|
D82.2||Imunodeficit s disproporcnym malym vzrastom|
D82.3||Imunodeficit po vrodenej defektnej odpovedi na Epsteinov-Barrovej virus|
D82.4||Syndrom nadbytku imunoglobulinu E (IgE) (Jobov syndrom)|
D82.8||Imunodeficit spojeny s inymi tazkymi poruchami, blizsie urcenymi|
D82.9||Imunodeficit spojeny s tazkou poruchou, blizsie neurcenou|
D83.0||Bezny premenlivy imunodeficit s prevazujucimi odchylkami v pocte a funkcii B-buniek|
D83.1||Bezny premenlivy imunodeficit s prevazujucimi poruchami imunoregulacnych T-buniek|
D83.2||Bezny premenlivy imunodeficit s autoprotilatkami proti B-bunkam alebo T-bunkam|
D83.8||Iny bezny premenlivy imunodeficit|
D83.9||Bezny premenlivy imunodeficit, blizsie neurceny|
D84.0||Porucha lymfocytoveho funkcneho antigenu 1 (LFA-1)|
D84.1||Porucha komplementoveho systemu|
D84.8||Iny imunodeficit, blizsie urceny|
D84.9||Imunodeficit, blizsie neurceny|
D86.0||Sarkoidoza pluc|
D86.1||Sarkoidoza lymfatickych uzlin|
D86.2||Sarkoidoza pluc so sarkoidozou lymfatickych uzlin|
D86.3||Sarkoidoza koze|
D86.8||Sarkoidoza na inych a viacerych miestach|
D86.9||Sarkoidoza, blizsie neurcena|
D89.0||Polyklonalna hypergamaglobulinemia|
D89.1||Kryoglobulinemia|
D89.2||Hypergamaglobulinemia, blizsie neurcena|
D89.3||Syndrom imunitnej obnovy (rekonstitucie)|
D89.8||Ina porucha s ucastou imunitnych mechanizmov, blizsie urcena, nezatriedena inde|
D89.9||Porucha s ucastou imunitnych mechanizmov, blizsie neurcena|
D90||Imunodeficit po oziareni, po chemoterapii a po inych imunosupresivnych vykonoch|
E00.0||Vrodeny syndrom z nedostatku jodu, nervovy typ|
E00.1||Vrodeny syndrom z nedostatku jodu, myxedemovy typ|
E00.2||Vrodeny syndrom z nedostatku jodu, zmiesany typ|
E00.9||Vrodeny syndrom z nedostatku jodu, blizsie neurceny|
E01.0||Difuzna struma (hrvol) zapricinena nedostatkom jodu (endemicka)|
E01.1||Viacuzlova struma (hrvol) zapricinena nedostatkom jodu (endemicka)|
E01.2||Struma zapricinena nedostatkom jodu (endemicka), blizsie neurcena|
E01.8||Ina choroba stitnej zlazy spojena s nedostatkom jodu a pridruzene stavy|
E02||Subklinicka hypotyreoza z nedostatku jodu|
E03.0||Vrodena hypotyreoza s difuznou strumou|
E03.1||Vrodena hypotyreoza bez strumy|
E03.2||Hypotyreoza zapricinena liekmi a inymi latkami exogenneho povodu|
E03.3||Poinfekcna hypotyreoza|
E03.4||Ziskana atrofia stitnej zlazy|
E03.5||Myxedemova koma|
E03.8||Ina hypotyreoza, blizsie urcena|
E03.9||Hypotyreoza, blizsie neurcena|
E04.0||Netoxicka difuzna struma (hrvol)|
E04.1||Netoxicky solitarny uzol stitnej zlazy|
E04.2||Netoxicka viacuzlova struma (hrvol)|
E04.8||Ina netoxicka struma, blizsie urcena|
E04.9||Netoxicka struma (hrvol), blizsie neurcena|
E05.0||Hypertyreoza (tyreotoxikoza) s difuznou strumou|
E05.1||Hypertyreoza (tyreotoxikoza) vyvolana jednym toxickym tyreoidalnym uzlom|
E05.2||Hypertyreoza (tyreotoxikoza) s toxickou viacuzlovou strumou (hrvolom)|
E05.3||Hypertyreoza (tyreotoxikoza) vyvolana ektopickym tkanivom stitnej zlazy|
E05.4||Hypertyreoza (tyreotoxikoza) vyvolana umelo (hyperthyreosis factitia)|
E05.5||Tyreotoxicka kriza|
E05.8||Ina hypertyreoza (tyreotoxikoza)|
E05.9||Hypertyreoza (tyreotoxikoza), blizsie neurcena|
E06.0||Akutny zapal stitnej zlazy|
E06.1||Subakutna tyreoiditida|
E06.2||Chronicka tyreoiditida s prechodnou hypertyreozou (tyreotoxikozou)|
E06.3||Autoimunitna tyreoiditida|
E06.4||Tyreoiditida vyvolana liekom|
E06.5||Ina chronicka tyreoiditida|
E06.9||Tyreoiditida, blizsie neurcena|
E07.0||Hypersekrecia kalcitoninu|
E07.1||Dyshormonogenna struma (hrvol)|
E07.8||Ina choroba stitnej zlazy, blizsie urcena|
E07.9||Choroba stitnej zlazy, blizsie neurcena|
E10.01||Diabetes mellitus, typ 1, s komou, dekompenzovany|
E10.11||Diabetes mellitus, typ 1, s ketoacidozou, dekompenzovany|
E10.20||Diabetes mellitus, typ 1, s oblickovymi komplikaciami,kompenzovany|
E10.21||Diabetes mellitus, typ 1, s oblickovymi komplikaciami, dekompenzovany|
E10.30||Diabetes mellitus, typ 1, s ocnymi komplikaciami, kompenzovany|
E10.31||Diabetes mellitus, typ 1, s ocnymi komplikaciami, dekompenzovany|
E10.40||Diabetes mellitus, typ 1, s nervovymi komplikaciami, kompenzovany|
E10.41||Diabetes mellitus, typ 1, s nervovymi komplikaciami, dekompenzovany|
E10.50||Diabetes mellitus, typ 1, s perifernymi cievnymi komplikaciami, kompenzovany|
E10.51||Diabetes mellitus, typ 1, s perifernymi cievnymi komplikaciami, dekompenzovany|
E10.60||Diabetes mellitus, typ 1, s inymi blizsie urcenymi komplikaciami, kompenzovany|
E10.61||Diabetes mellitus, typ 1, s inymi blizsie urcenymi komplikaciami, dekompenzovany|
E10.72||Diabetes mellitus, typ 1, s viacerymi inymi komplikaciami, kompenzovany|
E10.73||Diabetes mellitus, typ 1, s viacerymi inymi komplikaciami, dekompenzovany|
E10.74||Diabetes mellitus, typ 1, s viacerymi komplikaciami, so syndromom diabetickej nohy, kompenzovany|
E10.75||Diabetes mellitus, typ 1, s viacerymi komplikaciami, so syndromom diabetickej nohy, dekompenzovany|
E10.80||Diabetes mellitus, typ 1, s blizsie neurcenymi komplikaciami, kompenzovany|
E10.81||Diabetes mellitus, typ 1, s blizsie neurcenymi komplikaciami, dekompenzovany|
E10.90||Diabetes mellitus, typ 1, bez komplikacii, kompenzovany|
E10.91||Diabetes mellitus, typ 1, bez komplikacii, dekompenzovany|
E11.01||Diabetes mellitus, typ 2, s komou, dekompenzovany|
E11.11||Diabetes mellitus, typ 2, s ketoacidozou, dekompenzovany|
E11.20||Diabetes mellitus, typ 2, s oblickovymi komplikaciami, kompenzovany|
E11.21||Diabetes mellitus, typ 2, s oblickovymi komplikaciami, dekompenzovany|
E11.30||Diabetes mellitus, typ 2, s ocnymi komplikaciami, kompenzovany|
E11.31||Diabetes mellitus, typ 2, s ocnymi komplikaciami, dekompenzovany|
E11.40||Diabetes mellitus, typ 2, s nervovymi komplikaciami, kompenzovany|
E11.41||Diabetes mellitus, typ 2, s nervovymi komplikaciami, dekompenzovany|
E11.50||Diabetes mellitus, typ 2, s perifernymi cievnymi komplikaciami, kompenzovany|
E11.51||Diabetes mellitus, typ 2, s perifernymi cievnymi komplikaciami, dekompenzovany|
E11.60||Diabetes mellitus, typ 2, s inymi blizsie urcenymi komplikaciami, kompenzovany|
E11.61||Diabetes mellitus, typ 2, s inymi blizsie urcenymi komplikaciami, dekompenzovany|
E11.72||Diabetes mellitus, typ 2, s viacerymi komplikaciami, kompenzovany|
E11.73||Diabetes mellitus, typ 2, s viacerymi komplikaciami, dekompenzovany|
E11.74||Diabetes mellitus, typ 2, s viacerymi komplikaciami, so syndromom diabetickej nohy, kompenzovany|
E11.75||Diabetes mellitus, typ 2, s viacerymi komplikaciami, so syndromom diabetickej nohy, dekompenzovany|
E11.80||Diabetes mellitus, typ 2, s blizsie neurcenymi komplikaciami, kompenzovany|
E11.81||Diabetes mellitus, typ 2, s blizsie neurcenymi komplikaciami, dekompenzovany|
E11.90||Diabetes mellitus, typ 2, bez komplikacii, kompenzovany|
E11.91||Diabetes mellitus, typ 2, bez komplikacii, dekompenzovany|
E12.01||Diabetes mellitus suvisiaci s podvyzivou, s komou, dekompenzovany|
E12.11||Diabetes mellitus suvisiaci s podvyzivou, s ketoacidozou, dekompenzovany|
E12.20||Diabetes mellitus suvisiaci s podvyzivou, s oblickovymi komplikaciami, kompenzovany|
E12.21||Diabetes mellitus suvisiaci s podvyzivou, s oblickovymi komplikaciami, dekompenzovany|
E12.30||Diabetes mellitus suvisiaci s podvyzivou, s ocnymi komplikaciami, kompenzovany|
E12.31||Diabetes mellitus suvisiaci s podvyzivou, s ocnymi komplikaciami, dekompenzovany|
E12.40||Diabetes mellitus suvisiaci s podvyzivou, s nervovymi komplikaciami, kompenzovany|
E12.41||Diabetes mellitus suvisiaci s podvyzivou, s nervovymi komplikaciami, dekompenzovany|
E12.50||Diabetes mellitus suvisiaci s podvyzivou, s perifernymi cievnymi komplikaciami, kompenzovany|
E12.51||Diabetes mellitus suvisiaci s podvyzivou, s perifernymi cievnymi komplikaciami, dekompenzovany|
E12.60||Diabetes mellitus suvisiaci s podvyzivou, s inymi blizsie urcenymi komplikaciami, kompenzovany|
E12.61||Diabetes mellitus suvisiaci s podvyzivou, s inymi blizsie urcenymi komplikaciami, dekompenzovany|
E12.72||Diabetes mellitus suvisiaci s podvyzivou, s viacerymi inymi komplikaciami, kompenzovany|
E12.73||Diabetes mellitus suvisiaci s podvyzivou, s viacerymi inymi komplikaciami, dekompenzovany|
E12.74||Diabetes mellitus suvisiaci s podvyzivou, s viacerymi komplikaciami, so syndromom diabetickej nohy, kompenzovany|
E12.75||Diabetes mellitus suvisiaci s podvyzivou, s viacerymi komplikaciami, so syndromom diabetickej nohy, dekompenzovany|
E12.80||Diabetes mellitus suvisiaci s podvyzivou, s blizsie neurcenymi komplikaciami, kompenzovany|
E12.81||Diabetes mellitus suvisiaci s podvyzivou, s blizsie neurcenymi komplikaciami, dekompenzovany|
E12.90||Diabetes mellitus suvisiaci s podvyzivou, bez komplikacii, kompenzovany|
E12.91||Diabetes mellitus suvisiaci s podvyzivou, bez komplikacii, dekompenzovany|
E13.01||Iny blizsie urceny diabetes mellitus s komou, dekompenzovany|
E13.11||Iny blizsie urceny diabetes mellitus s ketoacidozou, dekompenzovany|
E13.20||Iny blizsie urceny diabetes mellitus s oblickovymi komplikaciami, kompenzovany|
E13.21||Iny blizsie urceny diabetes mellitus s oblickovymi komplikaciami, dekompenzovany|
E13.30||Iny blizsie urceny diabetes mellitus s ocnymi komplikaciami, kompenzovany|
E13.31||Iny blizsie urceny diabetes mellitus s ocnymi komplikaciami, dekompenzovany|
E13.40||Iny blizsie urceny diabetes mellitus s nervovymi komplikaciami, kompenzovany|
E13.41||Iny blizsie urceny diabetes mellitus s nervovymi komplikaciami, dekompenzovany|
E13.50||Iny blizsie urceny diabetes mellitus s perifernymi cievnymi komplikaciami, kompenzovany|
E13.51||Iny blizsie urceny diabetes mellitus s perifernymi cievnymi komplikaciami, dekompenzovany|
E13.60||Iny blizsie urceny diabetes mellitus s inymi blizsie urcenymi komplikaciami, kompenzovany|
E13.61||Iny blizsie urceny diabetes mellitus s inymi blizsie urcenymi komplikaciami, dekompenzovany|
E13.72||Iny blizsie urceny diabetes mellitus s viacerymi inymi komplikaciami, kompenzovany|
E13.73||Iny blizsie urceny diabetes mellitus s viacerymi inymi komplikaciami, dekompenzovany|
E13.74||Iny blizsie urceny diabetes mellitus s viacerymi komplikaciami, so syndromom diabetickej nohy, kompenzovany|
E13.75||Iny blizsie urceny diabetes mellitus s viacerymi komplikaciami, so syndromom diabetickej nohy, dekompenzovany|
E13.80||Iny blizsie urceny diabetes mellitus s blizsie neurcenymi komplikaciami, kompenzovany|
E13.81||Iny blizsie urceny diabetes mellitus s blizsie neurcenymi komplikaciami, dekompenzovany|
E13.90||Iny blizsie urceny diabetes mellitus bez komplikacii, kompenzovany|
E13.91||Iny blizsie urceny diabetes mellitus bez komplikacii, dekompenzovany|
E14.01||Diabetes mellitus, blizsie neurceny, s komou, dekompenzovany|
E14.11||Diabetes mellitus, blizsie neurceny, s ketoacidozou, dekompenzovany|
E14.20||Diabetes mellitus, blizsie neurceny, s oblickovymi komplikaciami, kompenzovany|
E14.21||Diabetes mellitus, blizsie neurceny, s oblickovymi komplikaciami, dekompenzovany|
E14.30||Diabetes mellitus, blizsie neurceny, s ocnymi komplikaciami, kompenzovany|
E14.31||Diabetes mellitus, blizsie neurceny, s ocnymi komplikaciami, dekompenzovany|
E14.40||Diabetes mellitus, blizsie neurceny, s nervovymi komplikaciami, kompenzovany|
E14.41||Diabetes mellitus, blizsie neurceny, s nervovymi komplikaciami, dekompenzovany|
E14.50||Diabetes mellitus, blizsie neurceny, s perifernymi cievnymi komplikaciami, kompenzovany|
E14.51||Diabetes mellitus, blizsie neurceny, s perifernymi cievnymi komplikaciami, dekompenzovany|
E14.60||Diabetes mellitus, blizsie neurceny, s inymi blizsie urcenymi komplikaciami, kompenzovany|
E14.61||Diabetes mellitus, blizsie neurceny, s inymi blizsie urcenymi komplikaciami, dekompenzovany|
E14.72||Diabetes mellitus, blizsie neurceny, s viacerymi inymi komplikaciami, kompenzovany|
E14.73||Diabetes mellitus, blizsie neurceny, s viacerymi inymi komplikaciami, dekompenzovany|
E14.74||Diabetes mellitus, blizsie neurceny, s viacerymi komplikaciami, so syndromom diabetickej nohy, kompenzovany|
E14.75||Diabetes mellitus, blizsie neurceny, s viacerymi komplikaciami, so syndromom diabetickej nohy, dekompenzovany|
E14.80||Diabetes mellitus, blizsie neurceny, s blizsie neurcenymi komplikaciami, kompenzovany|
E14.81||Diabetes mellitus, blizsie neurceny, s blizsie neurcenymi komplikaciami, dekompenzovany|
E14.90||Diabetes mellitus, blizsie neurceny, bez komplikacii, kompenzovany|
E14.91||Diabetes mellitus, blizsie neurceny, bez komplikacii, dekompenzovany|
E15||Nediabeticka hypoglykemicka koma|
E16.0||Hypoglykemia vyvolana liekmi, bez komy|
E16.1||Ina hypoglykemia|
E16.2||Hypoglykemia, blizsie neurcena|
E16.3||Zvysena sekrecia glukagonu|
E16.4||Abnormalna sekrecia gastrinu|
E16.8||Ina porucha vnutornej sekrecie podzaludkovej zlazy, blizsie urcena|
E16.9||Porucha vnutornej sekrecie podzaludkovej zlazy, blizsie neurcena|
E20.0||Idiopaticka hypoparatyreoza|
E20.1||Pseudohypoparatyreoza|
E20.8||Ina hypoparatyreoza|
E20.9||Hypoparatyreoza, blizsie neurcena|
E21.0||Primarna hyperparatyreoza|
E21.1||Sekundarna hyperparatyreoza, nezatriedena inde|
E21.2||Ina hyperparatyreoza|
E21.3||Hyperparatyreoza, blizsie neurcena|
E21.4||Ina blizsie urcena choroba pristitnych zliaz|
E21.5||Choroba pristitnych zliaz, blizsie neurcena|
E22.0||Akromegalia a pituitarny gigantizmus|
E22.1||Hyperprolaktinemia|
E22.2||Syndrom neprimeranej sekrecie antidiuretickeho hormonu (SIADH)|
E22.8||Ina hyperfunkcia hypofyzy|
E22.9||Hyperfunkcia hypofyzy, blizsie neurcena|
E23.0||Hypopituitarizmus|
E23.1||Hypopituitarizmus vyvolany liekom|
E23.2||Diabetes insipidus|
E23.3||Dysfunkcia hypotalamu, nezatriedena inde|
E23.6||Ina choroba hypofyzy|
E23.7||Choroba hypofyzy, blizsie neurcena|
E24.0||Centralny Cushingov syndrom (Cushingova choroba)|
E24.1||Nelsonov syndrom|
E24.2||Cushingov syndrom vyvolany liekom|
E24.3||Ektopicky ACTH-syndrom|
E24.4||Pseudo-Cushingov syndrom vyvolany alkoholom|
E24.8||Iny Cushingov syndrom|
E24.9||Cushingov syndrom, blizsie neurceny|
E25.00||Adrenogenitalna porucha, typ 3 (nedostatok 21-hydroxylazy), klasicka forma|
E25.01||Adrenogenitalna porucha, typ 3 (nedostatok 21-hydroxylazy), forma s neskorym nastupom|
E25.08||Ina vrodena adrenogenitalna porucha spojena s nedostatkom enzymu|
E25.09||Vrodena adrenogenitalna porucha spojena s nedostatkom enzymu, blizsie neurcena|
E25.8||Ina adrenogenitalna porucha|
E25.9||Adrenogenitalna porucha, blizsie neurcena|
E26.0||Primarny hyperaldosteronizmus|
E26.1||Sekundarny hyperaldosteronizmus|
E26.8||Iny hyperaldosteronizmus|
E26.9||Hyperaldosteronizmus, blizsie neurceny|
E27.0||Ina hyperfunkcia kory nadobliciek|
E27.1||Primarna nedostatocnost kory nadobliciek (Addisonova choroba)|
E27.2||Addisonova kriza|
E27.3||Nedostatocnost kory nadobliciek vyvolana liekmi|
E27.4||Ina a blizsie neurcena nedostatocnost kory nadobliciek|
E27.5||Hyperfunkcia drene nadobliciek|
E27.8||Ina choroba nadobliciek, blizsie urcena|
E27.9||Choroba nadobliciek, blizsie neurcena|
E28.0||Porucha funkcie vajecnikov s nadbytkom estrogenov|
E28.1||Porucha funkcie vajecnikov s nadbytkom androgenov|
E28.2||Syndrom polycystickych ovarii|
E28.3||Primarna nedostatocnost vajecnikov (primarna ovariova insuficiencia)|
E28.8||Ina porucha funkcie vajecnikov|
E28.9||Porucha funkcie vajecnikov, blizsie neurcena|
E29.0||Hyperfunkcia semennikov|
E29.1||Hypofunkcia semennikov|
E29.8||Ina porucha funkcie semennikov|
E29.9||Porucha funkcie semennikov, blizsie neurcena|
E30.0||Oneskorena puberta|
E30.1||Predcasna puberta|
E30.8||Ina porucha puberty|
E30.9||Porucha puberty, blizsie neurcena|
E31.0||Autoimunitna polyglandularna insuficiencia|
E31.1||Polyglandularna hyperfunkcia|
E31.8||Ina polyglandularna dysfunkcia|
E31.9||Polyglandularna dysfunkcia, blizsie neurcena|
E32.0||Pretrvavajuca hyperplazia tymusu|
E32.1||Absces tymusu|
E32.8||Ina choroba tymusu|
E32.9||Choroba tymusu, blizsie neurcena|
E34.0||Karcinoidovy syndrom|
E34.1||Ina hypersekrecia crevnych hormonov|
E34.2||Ektopicka sekrecia hormonov, nezatriedena inde|
E34.3||Nizky vzrast, nezatriedeny inde|
E34.4||Konstitucne vysoka postava|
E34.50||Syndrom ciastocnej rezistencie na androgeny|
E34.51||Syndrom uplnej rezistencie na androgeny|
E34.59||Syndrom rezistencie na androgeny, blizsie neurceny|
E34.8||Ina blizsie urcena endokrinna porucha|
E34.9||Endokrinna porucha, blizsie neurcena|
E35.0||Choroba stitnej zlazy pri chorobach zatriedenych inde|
E35.1||Choroba nadobliciek pri chorobach zatriedenych inde|
E35.8||Choroba inych endokrinnych zliaz pri chorobach zatriedenych inde|
E40||Kvasiorkor|
E41||Vyzivovy (nutricny) marazmus|
E42||Maranticky kvasiorkor|
E43||Tazka proteinovo-energeticka podvyziva, blizsie neurcena|
E44.0||Proteinovo-energeticka podvyziva stredneho stupna|
E44.1||Proteinovo-energeticka podvyziva mierneho stupna|
E45||Zaostavanie vo vyvine v dosledku proteinovo-energetickej podvyzivy|
E46||Proteinovo-energeticka podvyziva, blizsie neurcena|
E50.0||Nedostatok vitaminu A s xerozou spojovky|
E50.1||Nedostatok vitaminu A s Bitotovymi skvrnami a xerozou spojovky|
E50.2||Nedostatok vitaminu A s xerozou rohovky|
E50.3||Nedostatok vitaminu A s ulceraciou a xerozou rohovky|
E50.4||Nedostatok vitaminu A s keratomalaciou|
E50.5||Nedostatok vitaminu A s nocnou slepotou|
E50.6||Nedostatok vitaminu A s xeroftalmickymi jazvami rohovky|
E50.7||Ine ocne prejavy nedostatku vitaminu A|
E50.8||Ine prejavy nedostatku vitaminu A|
E50.9||Nedostatok vitaminu A, blizsie neurceny|
E51.1||Beri-beri|
E51.2||Wernickeho encefalopatia|
E51.8||Iny prejav nedostatku tiaminu|
E51.9||Nedostatok tiaminu, blizsie neurceny|
E52||Nedostatok niacinu (pelagra)|
E53.0||Nedostatok riboflavinu|
E53.1||Nedostatok pyridoxinu (vitaminu B6)|
E53.8||Nedostatok ineho blizsie urceneho vitaminu skupiny B|
E53.9||Nedostatok vitaminu skupiny B, blizsie neurceny|
E54||Nedostatok vitaminu C (kyseliny askorbovej)|
E55.0||Aktivna rachitida|
E55.9||Nedostatok vitaminu D, blizsie neurceny|
E56.0||Nedostatok vitaminu E|
E56.1||Nedostatok vitaminu K|
E56.8||Nedostatok ineho vitaminu|
E56.9||Nedostatok vitaminu, blizsie neurceny|
E58||Nedostatok vapnika vo vyzive|
E59||Nedostatok selenu vo vyzive|
E60||Nedostatok zinku vo vyzive|
E61.0||Nedostatok medi|
E61.1||Nedostatok zeleza|
E61.2||Nedostatok horcika|
E61.3||Nedostatok manganu|
E61.4||Nedostatok chromu|
E61.5||Nedostatok molybdenu|
E61.6||Nedostatok vanadu|
E61.7||Nedostatok viacerych stopovych prvkov|
E61.8||Nedostatok ineho blizsie urceneho stopoveho prvku|
E61.9||Nedostatok stopoveho prvku, blizsie neurceny|
E63.0||Nedostatok esencialnych mastnych kyselin|
E63.1||Nedostatok vo vyzive v dosledku nerovnovahy v zlozeni potravy|
E63.8||Iny blizsie urceny nedostatok vo vyzive|
E63.9||Nedostatok vo vyzive, blizsie neurceny|
E64.0||Nasledky proteinovo-energetickej podvyzivy|
E64.1||Nasledky nedostatku vitaminu A|
E64.2||Nasledky nedostatku vitaminu C|
E64.3||Nasledky rachitidy|
E64.8||Nasledky inych nedostatkov vo vyzive|
E64.9||Nasledky blizsie neurceneho nedostatku vo vyzive|
E65||Lokalizovana obezita (tucnota)|
E66.00||Obezita (tucnota) zapricinena nadmernym energetickym prijmom, Body Mass Index (BMI) od 30 do menej ako 35|
